record_uid,lead_id,listing_id,lead_channel_key,buyer_intent,qualified_flag,lead_status,budget_band,lead_timestamp,_gold_created_at,_gold_schema_version
LEAD-PHY-0000150,LED-00000150,LST-0006746,4,Medium,true,qualified,50L-1Cr,2026-06-29T06:36:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000151,LED-00000151,LST-0007874,3,Medium,false,new,1Cr-2Cr,2026-03-29T15:26:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000152,LED-00000152,LST-0014313,4,High,false,new,Under 50L,2024-11-22T10:09:06.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000153,LED-00000153,LST-0008337,4,Medium,false,contacted,Under 50L,2024-11-23T12:28:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000154,LED-00000154,LST-0033825,4,Medium,false,contacted,50L-1Cr,2026-03-16T19:06:23.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000155,LED-00000155,LST-0029874,5,Exploratory,false,contacted,1Cr-2Cr,2025-11-08T09:49:07.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000156,LED-00000156,LST-0036108,2,Medium,true,site_visit,2Cr-5Cr,2026-02-04T08:41:48.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000157,LED-00000157,LST-0016181,4,Medium,true,qualified,50L-1Cr,2026-05-04T04:08:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000158,LED-00000158,LST-0014991,4,Exploratory,false,new,1Cr-2Cr,2025-08-10T18:03:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000159,LED-00000159,LST-0011930,3,High,true,qualified,1Cr-2Cr,2025-09-28T03:43:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000160,LED-00000160,LST-0007960,4,High,true,site_visit,2Cr-5Cr,2025-12-06T22:46:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000161,LED-00000161,LST-0017450,1,Exploratory,true,qualified,2Cr-5Cr,2025-06-04T21:00:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000162,LED-00000162,LST-0030011,4,Medium,false,new,Under 50L,2026-03-18T05:54:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000163,LED-00000163,LST-0025997,3,Medium,false,new,50L-1Cr,2025-12-03T07:01:41.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000164,LED-00000164,LST-0037239,4,Medium,false,contacted,2Cr-5Cr,2026-05-15T13:17:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000165,LED-00000165,LST-0015559,6,High,false,closed_unqualified,1Cr-2Cr,2025-08-15T18:52:59.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000166,LED-00000166,LST-0025750,2,Medium,true,site_visit,Under 50L,2025-12-27T23:44:47.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000167,LED-00000167,LST-0009936,2,Exploratory,false,closed_unqualified,2Cr-5Cr,2026-01-15T20:55:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000168,LED-00000168,LST-0022145,4,Medium,false,new,2Cr-5Cr,2026-03-27T15:58:25.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000169,LED-00000169,LST-0029982,1,High,true,site_visit,50L-1Cr,2026-03-21T15:19:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000170,LED-00000170,LST-0000410,1,Medium,false,contacted,1Cr-2Cr,2025-08-08T12:08:02.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000171,LED-00000171,LST-0033140,2,Exploratory,true,qualified,Under 50L,2026-03-15T03:03:45.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000172,LED-00000172,LST-0013520,3,High,false,closed_unqualified,50L-1Cr,2025-06-26T18:45:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000173,LED-00000173,LST-0001203,4,Medium,true,site_visit,1Cr-2Cr,2025-01-05T20:28:07.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000174,LED-00000174,LST-0035392,1,Medium,false,new,50L-1Cr,2025-05-07T12:42:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000175,LED-00000175,LST-0014322,4,Exploratory,true,site_visit,2Cr-5Cr,2026-01-14T08:40:25.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000176,LED-00000176,LST-0017094,4,Exploratory,false,new,2Cr-5Cr,2026-03-06T09:53:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000178,LED-00000178,LST-0010584,3,Exploratory,false,contacted,2Cr-5Cr,2024-10-11T16:05:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000179,LED-00000179,LST-0023532,1,Exploratory,false,new,50L-1Cr,2025-07-14T07:14:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000180,LED-00000180,LST-0039867,1,Exploratory,true,qualified,50L-1Cr,2026-01-25T15:04:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000181,LED-00000181,LST-0032673,6,Medium,true,site_visit,1Cr-2Cr,2025-02-01T03:43:58.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000182,LED-00000182,LST-0021536,4,Medium,true,qualified,50L-1Cr,2025-07-26T08:16:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000183,LED-00000183,LST-0028061,3,Medium,false,closed_unqualified,1Cr-2Cr,2024-09-04T06:41:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000184,LED-00000184,LST-0012459,4,Medium,false,new,50L-1Cr,2024-02-14T06:08:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000185,LED-00000185,LST-0000969,6,Exploratory,false,contacted,2Cr-5Cr,2025-09-27T07:15:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000186,LED-00000186,LST-0015763,4,High,true,qualified,1Cr-2Cr,2024-07-28T05:54:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000187,LED-00000187,LST-0036764,2,Medium,true,qualified,50L-1Cr,2025-07-05T20:19:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000188,LED-00000188,LST-0027067,2,Medium,true,qualified,50L-1Cr,2025-09-19T14:28:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000189,LED-00000189,LST-0036227,4,Medium,true,negotiation,5Cr+,2025-02-25T08:09:35.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000190,LED-00000190,LST-0027170,1,Medium,true,site_visit,Under 50L,2024-06-26T12:40:18.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000191,LED-00000191,LST-0000317,4,Medium,true,site_visit,Under 50L,2026-02-19T10:59:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000192,LED-00000192,LST-0037146,4,Medium,false,new,50L-1Cr,2026-05-26T23:33:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000194,LED-00000194,LST-0027808,6,Medium,true,qualified,Under 50L,2026-02-27T11:02:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000195,LED-00000195,LST-0016533,4,Exploratory,true,qualified,1Cr-2Cr,2026-05-11T13:27:59.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000196,LED-00000196,LST-0032176,4,Exploratory,true,qualified,50L-1Cr,2025-04-25T21:11:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000197,LED-00000197,LST-0011348,3,Exploratory,false,contacted,50L-1Cr,2026-01-02T04:19:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000198,LED-00000198,LST-0016601,4,Medium,false,new,Under 50L,2025-12-22T14:04:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000199,LED-00000199,LST-0027656,1,Medium,true,qualified,1Cr-2Cr,2025-08-27T10:15:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000200,LED-00000200,LST-0009319,1,High,true,negotiation,1Cr-2Cr,2026-01-08T05:24:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000201,LED-00000201,LST-0025837,1,Exploratory,false,new,Under 50L,2025-07-08T16:37:21.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000202,LED-00000202,LST-0025797,2,Medium,false,new,2Cr-5Cr,2026-05-08T00:10:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000203,LED-00000203,LST-0014204,4,Medium,true,negotiation,50L-1Cr,2026-06-17T00:28:21.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000204,LED-00000204,LST-0006814,2,Medium,true,qualified,50L-1Cr,2025-03-15T21:12:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000205,LED-00000205,LST-0021212,2,High,true,qualified,50L-1Cr,2025-06-07T03:43:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000206,LED-00000206,LST-0009408,4,High,true,qualified,1Cr-2Cr,2026-01-03T00:56:09.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000207,LED-00000207,LST-0030369,3,Medium,true,site_visit,50L-1Cr,2026-01-02T12:15:45.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000208,LED-00000208,LST-0016587,3,Exploratory,false,new,50L-1Cr,2025-10-30T03:47:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000209,LED-00000209,LST-0010271,4,Medium,true,qualified,Under 50L,2025-03-28T08:14:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000210,LED-00000210,LST-0021422,1,Exploratory,true,qualified,50L-1Cr,2025-10-29T19:01:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000211,LED-00000211,LST-0032553,4,Exploratory,true,qualified,5Cr+,2026-06-10T14:29:21.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000212,LED-00000212,LST-0008973,4,Exploratory,false,closed_unqualified,1Cr-2Cr,2025-11-24T14:30:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000213,LED-00000213,LST-0018665,2,Exploratory,true,site_visit,50L-1Cr,2026-05-28T22:32:06.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000214,LED-00000214,LST-0028097,4,Exploratory,false,closed_unqualified,5Cr+,2025-12-26T11:51:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000215,LED-00000215,LST-0011181,4,Medium,true,site_visit,50L-1Cr,2026-05-20T06:28:35.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000216,LED-00000216,LST-0014165,1,High,true,site_visit,50L-1Cr,2026-04-06T03:44:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000217,LED-00000217,LST-0023429,4,Medium,true,site_visit,5Cr+,2026-05-05T10:49:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000218,LED-00000218,LST-0002086,2,Medium,false,contacted,50L-1Cr,2024-03-04T04:40:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000219,LED-00000219,LST-0030736,3,High,false,new,2Cr-5Cr,2026-03-22T01:33:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000220,LED-00000220,LST-0018704,1,Medium,false,new,50L-1Cr,2025-08-06T12:11:55.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000221,LED-00000221,LST-0009658,1,Exploratory,false,contacted,50L-1Cr,2025-08-13T07:48:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000222,LED-00000222,LST-0017164,4,High,true,qualified,1Cr-2Cr,2025-07-23T18:52:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000223,LED-00000223,LST-0037761,6,Exploratory,false,new,50L-1Cr,2026-03-15T12:48:47.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000224,LED-00000224,LST-0003643,4,Medium,true,qualified,2Cr-5Cr,2026-05-31T21:53:28.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000225,LED-00000225,LST-0004541,4,High,false,new,Under 50L,2025-08-24T23:46:09.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000226,LED-00000226,LST-0016121,4,High,true,qualified,1Cr-2Cr,2025-11-07T18:59:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000227,LED-00000227,LST-0017421,4,High,false,contacted,5Cr+,2026-06-02T15:14:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000228,LED-00000228,LST-0007166,4,Medium,false,contacted,1Cr-2Cr,2026-03-30T18:48:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000229,LED-00000229,LST-0005571,4,Medium,true,qualified,5Cr+,2024-12-18T02:41:53.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000230,LED-00000230,LST-0028331,4,Medium,false,contacted,1Cr-2Cr,2025-07-12T11:28:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000231,LED-00000231,LST-0039814,6,High,true,negotiation,1Cr-2Cr,2025-10-15T09:58:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000232,LED-00000232,LST-0009336,2,Exploratory,true,qualified,50L-1Cr,2026-03-09T16:52:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000233,LED-00000233,LST-0012135,2,Medium,false,contacted,Under 50L,2025-10-30T07:46:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000234,LED-00000234,LST-0003875,4,Exploratory,true,qualified,2Cr-5Cr,2026-03-29T23:03:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000235,LED-00000235,LST-0028731,2,Medium,false,contacted,1Cr-2Cr,2026-01-06T16:24:00.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000236,LED-00000236,LST-0002147,4,High,true,qualified,1Cr-2Cr,2026-01-31T13:01:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000237,LED-00000237,LST-0031965,1,High,true,site_visit,1Cr-2Cr,2024-10-26T15:50:50.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000238,LED-00000238,LST-0031916,4,Exploratory,false,new,Under 50L,2025-03-13T07:22:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000239,LED-00000239,LST-0027420,2,Medium,false,new,2Cr-5Cr,2024-07-24T11:06:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000240,LED-00000240,LST-0004452,4,Exploratory,true,site_visit,2Cr-5Cr,2024-08-08T20:43:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000241,LED-00000241,LST-0026864,2,Medium,false,contacted,1Cr-2Cr,2026-02-21T12:17:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000242,LED-00000242,LST-0037468,3,Exploratory,false,new,2Cr-5Cr,2026-02-12T11:39:57.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000243,LED-00000243,LST-0034379,4,Medium,true,negotiation,5Cr+,2025-11-29T07:57:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000244,LED-00000244,LST-0036678,6,Medium,true,site_visit,2Cr-5Cr,2025-09-26T21:33:09.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000245,LED-00000245,LST-0002902,3,Medium,false,closed_unqualified,2Cr-5Cr,2025-10-12T18:33:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000246,LED-00000246,LST-0025385,4,Medium,true,site_visit,50L-1Cr,2026-03-21T15:46:41.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000247,LED-00000247,LST-0008143,3,Medium,false,new,2Cr-5Cr,2025-06-02T15:53:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000248,LED-00000248,LST-0029761,3,Medium,false,closed_unqualified,2Cr-5Cr,2026-03-05T22:40:02.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000249,LED-00000249,LST-0013259,4,Medium,true,qualified,50L-1Cr,2026-03-27T13:34:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000250,LED-00000250,LST-0009971,4,Exploratory,true,site_visit,1Cr-2Cr,2025-02-13T19:12:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000251,LED-00000251,LST-0030311,3,Exploratory,false,closed_unqualified,1Cr-2Cr,2025-04-22T20:55:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000252,LED-00000252,LST-0018518,1,Medium,false,new,Under 50L,2026-03-25T15:15:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000253,LED-00000253,LST-0005049,4,Medium,false,contacted,Under 50L,2026-06-15T12:03:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000254,LED-00000254,LST-0034547,1,Exploratory,false,new,2Cr-5Cr,2026-06-18T09:47:44.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000255,LED-00000255,LST-0009276,6,Medium,false,new,2Cr-5Cr,2026-02-18T15:11:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000256,LED-00000256,LST-0014633,4,Medium,true,negotiation,1Cr-2Cr,2025-07-04T10:06:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000257,LED-00000257,LST-0011326,2,Medium,false,contacted,1Cr-2Cr,2025-06-01T11:59:35.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000258,LED-00000258,LST-0014973,4,High,true,qualified,Under 50L,2026-06-05T08:23:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000259,LED-00000259,LST-0025348,4,High,true,site_visit,50L-1Cr,2025-07-22T21:25:24.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000260,LED-00000260,LST-0012844,4,Exploratory,true,site_visit,Under 50L,2026-05-30T08:04:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000261,LED-00000261,LST-0002055,2,Exploratory,false,closed_unqualified,Under 50L,2025-09-21T16:46:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000262,LED-00000262,LST-0001044,1,Medium,true,negotiation,50L-1Cr,2025-11-21T03:42:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000263,LED-00000263,LST-0027251,4,Exploratory,false,new,1Cr-2Cr,2025-09-19T00:31:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000264,LED-00000264,LST-0028317,4,High,false,new,50L-1Cr,2026-02-04T15:52:24.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000265,LED-00000265,LST-0014220,2,High,false,contacted,50L-1Cr,2026-01-09T01:47:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000266,LED-00000266,LST-0009760,4,Medium,true,qualified,2Cr-5Cr,2024-12-20T21:00:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000267,LED-00000267,LST-0003688,6,Exploratory,false,new,Under 50L,2026-04-14T06:52:18.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000268,LED-00000268,LST-0014233,6,Medium,false,new,1Cr-2Cr,2026-01-23T23:15:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000269,LED-00000269,LST-0039632,4,High,true,site_visit,50L-1Cr,2025-09-06T05:45:58.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000270,LED-00000270,LST-0034364,4,Medium,false,new,50L-1Cr,2026-05-31T00:27:53.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000271,LED-00000271,LST-0008625,4,Medium,false,new,1Cr-2Cr,2025-09-14T01:42:45.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000272,LED-00000272,LST-0025312,4,High,true,site_visit,Under 50L,2025-05-10T13:52:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000273,LED-00000273,LST-0033569,6,High,true,negotiation,1Cr-2Cr,2025-03-23T23:13:23.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000274,LED-00000274,LST-0037817,4,Medium,false,new,50L-1Cr,2025-10-15T08:04:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000275,LED-00000275,LST-0022539,4,Exploratory,false,closed_unqualified,2Cr-5Cr,2026-06-16T08:53:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000276,LED-00000276,LST-0016444,4,Medium,true,qualified,50L-1Cr,2026-01-20T19:07:21.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000277,LED-00000277,LST-0008950,2,High,true,qualified,2Cr-5Cr,2026-06-21T10:30:25.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000278,LED-00000278,LST-0023831,4,Exploratory,false,new,50L-1Cr,2024-10-08T01:27:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000279,LED-00000279,LST-0000316,3,Medium,false,contacted,1Cr-2Cr,2026-06-28T11:12:44.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000280,LED-00000280,LST-0019497,4,Medium,true,qualified,50L-1Cr,2026-06-30T09:27:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000281,LED-00000281,LST-0029521,4,High,false,new,Under 50L,2025-12-30T16:04:02.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000282,LED-00000282,LST-0039459,2,Medium,true,negotiation,2Cr-5Cr,2026-01-23T18:11:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000283,LED-00000283,LST-0027530,3,Medium,false,contacted,50L-1Cr,2026-05-18T04:03:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000284,LED-00000284,LST-0027349,4,High,false,new,1Cr-2Cr,2026-05-10T11:12:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000285,LED-00000285,LST-0021742,4,Medium,false,new,50L-1Cr,2025-02-08T13:44:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000286,LED-00000286,LST-0010594,4,Medium,false,contacted,1Cr-2Cr,2024-07-30T20:07:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000287,LED-00000287,LST-0031189,4,High,false,contacted,1Cr-2Cr,2025-09-21T23:21:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000288,LED-00000288,LST-0034984,4,Medium,false,new,2Cr-5Cr,2025-11-13T19:23:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000289,LED-00000289,LST-0004612,4,High,false,contacted,1Cr-2Cr,2025-02-18T08:45:19.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000290,LED-00000290,LST-0031242,4,Exploratory,true,negotiation,1Cr-2Cr,2026-02-25T04:27:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000291,LED-00000291,LST-0032195,4,Exploratory,false,contacted,Under 50L,2024-11-13T07:20:34.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000292,LED-00000292,LST-0035329,3,Medium,false,new,5Cr+,2025-07-12T22:06:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000293,LED-00000293,LST-0020730,4,High,true,qualified,1Cr-2Cr,2024-04-29T02:57:57.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000294,LED-00000294,LST-0010945,1,High,true,negotiation,2Cr-5Cr,2025-04-06T18:15:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000295,LED-00000295,LST-0001263,3,Exploratory,true,site_visit,Under 50L,2025-06-01T02:50:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000296,LED-00000296,LST-0035723,4,High,false,closed_unqualified,50L-1Cr,2024-11-30T16:05:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000297,LED-00000297,LST-0012393,4,Exploratory,false,contacted,1Cr-2Cr,2026-03-10T02:39:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000298,LED-00000298,LST-0028559,4,Exploratory,true,site_visit,50L-1Cr,2026-04-23T07:00:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0000299,LED-00000299,LST-0037708,4,Medium,true,qualified,50L-1Cr,2026-01-02T23:44:24.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
