record_uid,listing_id,locality_id,broker_id,property_key,price_band_key,listing_status,asking_price_inr,built_up_area_sqft,price_per_sqft,calculated_price_per_sqft,price_per_sqft_variance,listing_created_date,completion_date,last_updated_timestamp,is_completed,is_chronology_valid,actual_days_on_market,days_since_last_update,days_on_market_status_aware,_gold_created_at,_gold_schema_version
LISTING-PHY-0000518,LST-0000518,LOC-073,BRK-0200,13,3,active,11515755,2001,5755,5755,0,2025-12-11,,2026-04-24T22:03:52.000Z,false,,,105,280,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000529,LST-0000529,LOC-015,BRK-0190,1,4,rented,23502516,1983,11852,11852,0,2025-09-06,2025-09-28,2025-10-15T23:42:20.000Z,true,true,22,296,22,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000532,LST-0000532,LOC-006,BRK-0136,2,2,expired,6334893,1017,6229,6229,0,2025-09-25,,2026-01-22T05:52:36.000Z,false,,,197,357,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000534,LST-0000534,LOC-024,BRK-0168,5,4,sold,36408480,2424,15020,15020,0,2024-03-03,2024-06-19,2024-06-17T11:20:34.000Z,true,true,108,781,108,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000538,LST-0000538,LOC-069,BRK-0087,6,3,paused,14099000,2300,6130,6130,0,2024-12-21,,2025-05-05T09:11:25.000Z,false,,,459,635,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000549,LST-0000549,LOC-076,BRK-0233,5,4,active,47682864,2484,19196,19196,0,2026-02-04,,2026-02-18T18:57:19.000Z,false,,,170,225,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000553,LST-0000553,LOC-035,BRK-0162,2,3,rented,16571100,1365,12140,12140,0,2025-01-09,2025-01-14,2025-03-04T09:57:44.000Z,true,true,5,521,5,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000555,LST-0000555,LOC-044,BRK-0009,14,5,paused,50792805,3717,13665,13665,0,2025-06-14,,2025-08-27T21:10:16.000Z,false,,,345,460,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000563,LST-0000563,LOC-022,BRK-0049,2,3,active,11368350,1350,8421,8421,0,2025-12-30,,2026-05-25T13:41:18.000Z,false,,,74,261,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000564,LST-0000564,LOC-072,BRK-0290,5,4,sold,27351920,2152,12710,12710,0,2025-03-19,2025-06-21,2025-04-25T07:11:26.000Z,true,true,94,469,94,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000565,LST-0000565,LOC-068,BRK-0302,15,5,active,52298506,3902,13403,13403,0,2024-02-01,,2024-04-18T07:44:30.000Z,false,,,841,959,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000573,LST-0000573,LOC-011,BRK-0127,1,3,sold,12492543,911,13713,13713,0,2025-12-29,2026-04-17,2026-01-30T03:53:02.000Z,true,true,109,189,109,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000577,LST-0000577,LOC-014,BRK-0253,3,2,paused,9669524,1004,9631,9631,0,2024-11-04,,2025-01-25T23:36:24.000Z,false,,,559,682,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000578,LST-0000578,LOC-048,BRK-0233,1,3,active,15695140,802,19570,19570,0,2024-10-13,,2024-12-21T02:57:21.000Z,false,,,594,704,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000582,LST-0000582,LOC-026,BRK-0140,3,2,sold,7499856,1456,5151,5151,0,2026-02-17,2026-06-30,2026-06-28T20:10:49.000Z,true,true,133,40,133,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000587,LST-0000587,LOC-066,BRK-0003,3,2,active,8812650,1225,7194,7194,0,2025-03-20,,2025-04-15T02:48:49.000Z,false,,,479,546,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000588,LST-0000588,LOC-046,BRK-0311,3,3,active,10696252,2044,5233,5233,0,2025-08-29,,2025-12-25T16:44:49.000Z,false,,,225,384,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000592,LST-0000592,LOC-035,BRK-0085,8,2,active,5486000,500,10972,10972,0,2025-01-22,,2025-02-18T06:51:09.000Z,false,,,535,603,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000594,LST-0000594,LOC-048,BRK-0185,3,4,sold,23399640,1320,17727,17727,0,2024-09-10,2024-11-19,2025-01-11T07:17:11.000Z,true,true,70,573,70,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000597,LST-0000597,LOC-042,BRK-0283,2,2,rented,7126560,1010,7056,7056,0,2026-03-28,2026-06-30,2026-06-05T08:03:45.000Z,true,true,94,63,94,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000598,LST-0000598,LOC-079,BRK-0196,2,3,active,11436824,917,12472,12472,0,2025-09-09,,2025-10-20T12:44:12.000Z,false,,,291,373,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000604,LST-0000604,LOC-080,BRK-0027,2,4,expired,27440972,2132,12871,12871,0,2024-07-23,,2024-11-11T01:34:58.000Z,false,,,634,786,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000611,LST-0000611,LOC-054,BRK-0046,7,1,active,4512168,696,6483,6483,0,2025-03-17,,2025-05-02T10:46:49.000Z,false,,,462,549,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000619,LST-0000619,LOC-008,BRK-0150,3,4,withdrawn,20422873,1541,13253,13253,0,2025-06-26,,2025-07-13T15:03:59.000Z,false,,,390,448,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000623,LST-0000623,LOC-065,BRK-0051,6,3,sold,11271469,1903,5923,5923,0,2026-03-15,2026-05-13,2026-05-01T06:53:23.000Z,true,true,59,98,59,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000628,LST-0000628,LOC-063,BRK-0083,5,3,sold,14798231,1237,11963,11963,0,2025-08-24,2025-09-05,2025-09-01T15:12:00.000Z,true,true,12,340,12,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000629,LST-0000629,LOC-019,BRK-0106,15,4,sold,25544064,2496,10234,10234,0,2025-06-20,2025-07-27,2025-08-25T03:00:40.000Z,true,true,37,347,37,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000634,LST-0000634,LOC-027,BRK-0131,5,4,sold,34308645,2895,11851,11851,0,2025-09-08,2026-01-11,2025-11-28T14:29:48.000Z,true,true,125,252,125,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000639,LST-0000639,LOC-067,BRK-0028,13,4,sold,34443872,2488,13844,13844,0,2025-01-01,2025-01-14,2025-02-08T15:11:21.000Z,true,true,13,545,13,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000641,LST-0000641,LOC-045,BRK-0083,3,1,active,4671910,734,6365,6365,0,2025-06-11,,2025-08-12T17:28:46.000Z,false,,,360,463,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000647,LST-0000647,LOC-007,BRK-0081,2,2,rented,5218540,443,11780,11780,0,2024-11-21,2025-05-02,2025-02-23T16:47:04.000Z,true,true,162,530,162,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000648,LST-0000648,LOC-008,BRK-0274,5,3,expired,17935038,1137,15774,15774,0,2024-04-10,,2024-09-02T05:49:40.000Z,false,,,704,890,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000652,LST-0000652,LOC-049,BRK-0169,3,2,expired,7191212,1106,6502,6502,0,2024-03-25,,2024-06-18T18:13:26.000Z,false,,,780,906,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000657,LST-0000657,LOC-015,BRK-0267,9,2,active,6990896,628,11132,11132,0,2026-01-20,,2026-04-02T08:03:07.000Z,false,,,127,240,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000658,LST-0000658,LOC-001,BRK-0212,2,3,active,11623779,1899,6121,6121,0,2024-01-17,,2024-04-14T03:22:38.000Z,false,,,845,974,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000663,LST-0000663,LOC-043,BRK-0315,3,3,active,11336472,996,11382,11382,0,2024-11-26,,2025-04-15T03:17:32.000Z,false,,,479,660,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000668,LST-0000668,LOC-018,BRK-0244,2,3,sold,12051768,1538,7836,7836,0,2024-05-07,2024-11-24,2024-09-07T14:05:27.000Z,true,true,201,699,201,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000671,LST-0000671,LOC-041,BRK-0049,8,1,sold,3640848,606,6008,6008,0,2024-08-08,2025-03-04,2024-10-04T02:48:22.000Z,true,true,208,672,208,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000672,LST-0000672,LOC-005,BRK-0010,3,2,paused,5576424,1064,5241,5241,0,2025-02-19,,2025-03-09T06:47:59.000Z,false,,,516,575,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000683,LST-0000683,LOC-060,BRK-0066,4,3,active,16196208,1064,15222,15222,0,2024-04-09,,2024-07-25T09:02:33.000Z,false,,,743,891,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000684,LST-0000684,LOC-035,BRK-0310,2,4,active,21915000,1948,11250,11250,0,2024-10-20,,2024-11-09T18:46:16.000Z,false,,,636,697,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000687,LST-0000687,LOC-031,BRK-0100,9,2,paused,5132652,516,9947,9947,0,2025-06-03,,2025-09-21T23:52:11.000Z,false,,,320,471,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000702,LST-0000702,LOC-077,BRK-0281,5,2,sold,9801000,1485,6600,6600,0,2026-02-17,2026-04-02,2026-05-17T21:09:04.000Z,true,true,44,82,44,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000714,LST-0000714,LOC-055,BRK-0249,2,4,withdrawn,24720888,1784,13857,13857,0,2024-12-23,,2025-02-18T14:45:52.000Z,false,,,535,633,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000718,LST-0000718,LOC-021,BRK-0177,5,3,active,13360464,2379,5616,5616,0,2026-01-15,,2026-02-11T16:25:20.000Z,false,,,177,245,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000722,LST-0000722,LOC-039,BRK-0266,7,2,rented,5829252,516,11297,11297,0,2025-09-29,2025-12-19,2026-01-02T13:38:42.000Z,true,true,81,217,81,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000729,LST-0000729,LOC-072,BRK-0257,3,4,active,20063508,1158,17326,17326,0,2025-08-03,,2025-12-11T22:14:41.000Z,false,,,239,410,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000734,LST-0000734,LOC-020,BRK-0025,2,4,sold,32670832,1424,22943,22943,0,2025-07-30,2026-01-09,2025-10-29T00:43:41.000Z,true,true,163,282,163,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000738,LST-0000738,LOC-066,BRK-0004,2,3,expired,16442790,2219,7410,7410,0,2024-01-26,,2024-06-09T23:10:00.000Z,false,,,789,965,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000743,LST-0000743,LOC-070,BRK-0160,2,3,rented,15587616,1914,8144,8144,0,2024-05-02,2024-07-09,2024-05-27T01:16:10.000Z,true,true,68,802,68,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000744,LST-0000744,LOC-032,BRK-0159,2,4,expired,33541209,1803,18603,18603,0,2025-10-29,,2025-11-20T09:30:46.000Z,false,,,260,323,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000747,LST-0000747,LOC-078,BRK-0245,2,2,sold,8712520,1390,6268,6268,0,2025-01-14,2025-07-28,2025-02-17T18:57:28.000Z,true,true,195,536,195,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000759,LST-0000759,LOC-003,BRK-0055,4,4,active,39803841,3023,13167,13167,0,2025-09-06,,2025-10-22T02:22:50.000Z,false,,,289,376,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000768,LST-0000768,LOC-062,BRK-0160,1,3,active,14023988,2293,6116,6116,0,2024-04-03,,2024-04-08T17:16:55.000Z,false,,,851,897,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000773,LST-0000773,LOC-060,BRK-0293,9,3,active,10271912,776,13237,13237,0,2024-06-10,,2024-07-22T09:13:11.000Z,false,,,746,829,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000782,LST-0000782,LOC-025,BRK-0168,1,2,expired,8630137,1741,4957,4957,0,2024-01-01,,2024-05-21T21:04:36.000Z,false,,,808,990,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000783,LST-0000783,LOC-063,BRK-0122,1,3,active,15730000,1300,12100,12100,0,2025-06-27,,2025-10-29T06:55:17.000Z,false,,,282,447,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000787,LST-0000787,LOC-021,BRK-0053,1,2,expired,8143965,1233,6605,6605,0,2024-08-17,,2024-09-02T16:56:49.000Z,false,,,704,761,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000788,LST-0000788,LOC-049,BRK-0290,6,3,active,13957433,2653,5261,5261,0,2025-10-30,,2025-12-16T04:09:14.000Z,false,,,234,322,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000797,LST-0000797,LOC-030,BRK-0143,2,2,active,5377680,770,6984,6984,0,2024-01-31,,2024-05-14T07:31:53.000Z,false,,,815,960,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000798,LST-0000798,LOC-017,BRK-0037,2,3,active,10639926,1683,6322,6322,0,2024-05-25,,2024-08-30T07:22:12.000Z,false,,,707,845,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000799,LST-0000799,LOC-019,BRK-0254,6,4,expired,26329050,2025,13002,13002,0,2026-02-09,,2026-04-11T02:29:42.000Z,false,,,118,220,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000803,LST-0000803,LOC-015,BRK-0154,2,3,withdrawn,18954516,1757,10788,10788,0,2026-02-05,,2026-05-16T02:48:10.000Z,false,,,83,224,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000804,LST-0000804,LOC-007,BRK-0039,14,4,active,43660624,3988,10948,10948,0,2025-02-04,,2025-02-27T03:52:25.000Z,false,,,526,590,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000814,LST-0000814,LOC-052,BRK-0275,2,4,sold,30722437,1657,18541,18541,0,2025-07-23,2025-12-13,2025-08-21T22:38:10.000Z,true,true,143,351,143,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000818,LST-0000818,LOC-022,BRK-0076,3,3,active,15235416,1591,9576,9576,0,2024-02-17,,2024-06-15T11:44:41.000Z,false,,,783,943,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000819,LST-0000819,LOC-015,BRK-0110,2,4,active,22744576,1984,11464,11464,0,2024-07-28,,2024-09-10T19:49:13.000Z,false,,,696,781,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000823,LST-0000823,LOC-035,BRK-0118,3,3,active,19991855,2005,9971,9971,0,2024-05-21,,2024-10-04T23:58:50.000Z,false,,,672,849,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000827,LST-0000827,LOC-069,BRK-0317,3,2,active,7405570,1345,5506,5506,0,2024-03-23,,2024-05-10T13:40:13.000Z,false,,,819,908,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000828,LST-0000828,LOC-042,BRK-0050,3,3,sold,10559132,1604,6583,6583,0,2025-12-08,2026-06-30,2026-04-23T02:19:29.000Z,true,true,204,106,204,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000833,LST-0000833,LOC-010,BRK-0310,3,3,active,12735800,1400,9097,9097,0,2024-10-09,,2024-11-02T08:29:18.000Z,false,,,643,708,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000854,LST-0000854,LOC-005,BRK-0016,14,4,active,26076417,4413,5909,5909,0,2025-07-09,,2025-10-19T23:50:42.000Z,false,,,292,435,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000858,LST-0000858,LOC-005,BRK-0304,15,3,expired,19872883,3593,5531,5531,0,2024-12-29,,2025-05-25T03:53:27.000Z,false,,,439,627,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000863,LST-0000863,LOC-001,BRK-0269,2,3,active,11945376,2183,5472,5472,0,2024-01-23,,2024-04-19T02:29:21.000Z,false,,,840,968,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000864,LST-0000864,LOC-048,BRK-0157,2,4,active,28095741,1593,17637,17637,0,2024-03-21,,2024-04-30T16:23:54.000Z,false,,,829,910,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000868,LST-0000868,LOC-059,BRK-0087,2,3,active,18848821,1459,12919,12919,0,2024-04-30,,2024-05-13T17:24:13.000Z,false,,,816,870,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000869,LST-0000869,LOC-048,BRK-0313,14,4,sold,37166932,2266,16402,16402,0,2024-06-21,2024-09-09,2024-07-04T14:59:07.000Z,true,true,80,764,80,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000872,LST-0000872,LOC-013,BRK-0100,3,2,active,8451940,1460,5789,5789,0,2025-06-23,,2025-09-09T05:42:03.000Z,false,,,332,451,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000873,LST-0000873,LOC-068,BRK-0240,1,3,expired,19711328,1456,13538,13538,0,2026-02-02,,2026-03-02T23:26:57.000Z,false,,,158,227,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000878,LST-0000878,LOC-068,BRK-0250,3,3,rented,14140584,828,17078,17078,0,2024-07-02,2024-07-25,2024-07-15T08:06:24.000Z,true,true,23,753,23,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000882,LST-0000882,LOC-029,BRK-0022,1,2,withdrawn,7307560,1222,5980,5980,0,2026-01-18,,2026-01-22T03:52:25.000Z,false,,,197,242,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000883,LST-0000883,LOC-017,BRK-0127,15,3,paused,17955128,3196,5618,5618,0,2024-02-02,,2024-02-10T05:09:00.000Z,false,,,909,958,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000891,LST-0000891,LOC-070,BRK-0068,8,1,active,4225836,502,8418,8418,0,2024-10-13,,2025-02-02T23:29:32.000Z,false,,,551,704,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000894,LST-0000894,LOC-072,BRK-0170,2,4,sold,20447737,1487,13751,13751,0,2024-02-17,2024-04-18,2024-07-10T06:47:01.000Z,true,true,61,758,61,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000897,LST-0000897,LOC-040,BRK-0128,8,2,rented,5628666,417,13498,13498,0,2024-12-23,2025-03-11,2025-03-13T16:53:22.000Z,true,true,78,512,78,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000902,LST-0000902,LOC-010,BRK-0199,1,2,paused,6609270,755,8754,8754,0,2024-01-18,,2024-02-23T14:57:11.000Z,false,,,896,973,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000908,LST-0000908,LOC-055,BRK-0045,3,3,active,19133312,2032,9416,9416,0,2025-12-27,,2026-05-06T18:55:49.000Z,false,,,93,264,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000909,LST-0000909,LOC-040,BRK-0288,2,4,sold,20971620,1315,15948,15948,0,2025-10-13,2026-04-03,2025-12-12T05:38:34.000Z,true,true,172,238,172,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000913,LST-0000913,LOC-015,BRK-0259,2,3,active,18171199,1483,12253,12253,0,2024-11-29,,2025-04-09T06:03:12.000Z,false,,,485,657,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000914,LST-0000914,LOC-016,BRK-0219,1,4,expired,39561914,1862,21247,21247,0,2026-01-20,,2026-02-06T19:06:26.000Z,false,,,182,240,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000917,LST-0000917,LOC-041,BRK-0306,2,2,paused,7433922,1569,4738,4738,0,2025-09-29,,2026-02-17T18:53:59.000Z,false,,,171,353,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000918,LST-0000918,LOC-062,BRK-0223,1,3,active,11900184,1308,9098,9098,0,2025-12-29,,2026-03-07T07:41:15.000Z,false,,,153,262,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000927,LST-0000927,LOC-068,BRK-0286,8,2,paused,6760620,529,12780,12780,0,2025-09-22,,2025-10-12T14:07:00.000Z,false,,,299,360,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000929,LST-0000929,LOC-044,BRK-0308,2,4,rented,31166400,1376,22650,22650,0,2024-03-31,2024-07-14,2024-04-08T02:14:14.000Z,true,true,105,851,105,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000934,LST-0000934,LOC-040,BRK-0016,1,4,paused,22865700,1230,18590,18590,0,2025-09-13,,2026-01-26T01:58:28.000Z,false,,,193,369,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000943,LST-0000943,LOC-012,BRK-0221,3,3,active,17472994,1162,15037,15037,0,2024-03-21,,2024-05-22T04:16:55.000Z,false,,,807,910,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000948,LST-0000948,LOC-077,BRK-0225,15,3,active,19551150,3778,5175,5175,0,2025-01-07,,2025-02-01T17:10:48.000Z,false,,,552,618,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000953,LST-0000953,LOC-031,BRK-0236,3,3,active,14238720,1236,11520,11520,0,2024-09-05,,2024-11-16T09:08:05.000Z,false,,,629,742,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000958,LST-0000958,LOC-063,BRK-0025,3,3,active,18976544,1336,14204,14204,0,2024-07-03,,2024-11-13T17:43:11.000Z,false,,,632,806,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000966,LST-0000966,LOC-061,BRK-0176,2,1,active,3082144,806,3824,3824,0,2025-10-30,,2026-02-04T06:49:14.000Z,false,,,184,322,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000967,LST-0000967,LOC-022,BRK-0285,3,2,active,9217152,1344,6858,6858,0,2024-12-28,,2025-03-10T07:14:33.000Z,false,,,515,628,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000973,LST-0000973,LOC-038,BRK-0238,2,3,expired,14164150,1430,9905,9905,0,2025-12-09,,2026-04-13T23:38:29.000Z,false,,,116,282,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000983,LST-0000983,LOC-055,BRK-0163,2,3,active,10320051,977,10563,10563,0,2025-10-04,,2025-10-14T09:13:44.000Z,false,,,297,348,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000988,LST-0000988,LOC-042,BRK-0143,2,3,active,15597404,1748,8923,8923,0,2025-06-06,,2025-08-30T10:08:09.000Z,false,,,342,468,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0000998,LST-0000998,LOC-048,BRK-0079,2,3,active,17257929,1131,15259,15259,0,2024-06-10,,2024-07-21T19:29:57.000Z,false,,,747,829,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001001,LST-0001001,LOC-053,BRK-0212,9,1,active,3454893,663,5211,5211,0,2024-09-06,,2024-12-04T00:20:29.000Z,false,,,611,741,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001002,LST-0001002,LOC-014,BRK-0015,1,2,active,9193317,1381,6657,6657,0,2024-11-10,,2025-04-06T20:05:13.000Z,false,,,488,676,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001006,LST-0001006,LOC-025,BRK-0014,3,1,expired,4945920,1472,3360,3360,0,2024-04-17,,2024-06-02T07:32:38.000Z,false,,,796,883,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001013,LST-0001013,LOC-071,BRK-0213,2,3,active,19676782,1741,11302,11302,0,2024-01-08,,2024-01-26T08:25:57.000Z,false,,,924,983,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001018,LST-0001018,LOC-039,BRK-0289,3,3,rented,10186552,776,13127,13127,0,2024-10-04,2024-12-11,2025-03-01T00:04:03.000Z,true,true,68,524,68,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001023,LST-0001023,LOC-050,BRK-0066,2,3,active,12766468,1573,8116,8116,0,2025-08-26,,2025-09-18T11:51:03.000Z,false,,,323,387,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001027,LST-0001027,LOC-063,BRK-0297,2,2,active,9433984,896,10529,10529,0,2024-01-07,,2024-04-03T21:56:19.000Z,false,,,856,984,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001029,LST-0001029,LOC-046,BRK-0062,5,4,expired,22573044,3123,7228,7228,0,2025-12-01,,2026-04-11T09:56:19.000Z,false,,,118,290,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001043,LST-0001043,LOC-031,BRK-0009,2,3,sold,19230224,1534,12536,12536,0,2025-06-15,2025-09-12,2025-06-25T23:01:12.000Z,true,true,89,408,89,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001049,LST-0001049,LOC-016,BRK-0130,1,4,active,22959572,1502,15286,15286,0,2026-02-10,,2026-05-27T20:22:16.000Z,false,,,72,219,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0001058,LST-0001058,LOC-073,BRK-0209,6,3,active,16072584,3036,5294,5294,0,2025-11-07,,2026-03-17T05:07:31.000Z,false,,,143,314,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
